,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,0.0,-2.0,-5.0,-3.0,0.0,-5.0,0.0,-1.0,1650822182711868.0,0
1,0.0,-2.0,-3.0,-1.0,3.0,-1.0,-1.0,-1.0,1650822182711868.0,0
2,-2.0,-3.0,-3.0,-2.0,-19.0,-22.0,-5.0,-1.0,1650822182711868.0,0
3,-3.0,-2.0,-4.0,-1.0,0.0,-2.0,-2.0,-2.0,1650822182711868.0,0
4,-1.0,-1.0,1.0,3.0,21.0,22.0,2.0,0.0,1650822182713906.0,0
5,-2.0,0.0,-2.0,-1.0,2.0,-10.0,0.0,-2.0,1650822182713906.0,0
6,0.0,1.0,-2.0,-1.0,-2.0,4.0,0.0,-2.0,1650822182713906.0,0
7,0.0,-2.0,2.0,5.0,-7.0,3.0,0.0,0.0,1650822182713906.0,0
8,0.0,-3.0,-1.0,-3.0,-10.0,-17.0,-2.0,-1.0,1650822182723856.0,0
9,-3.0,-1.0,-2.0,-1.0,1.0,-1.0,-1.0,-2.0,1650822182723856.0,0
10,-1.0,0.0,-2.0,-1.0,4.0,-4.0,-2.0,-1.0,1650822182727851.0,0
11,-1.0,-1.0,0.0,-2.0,-4.0,0.0,1.0,-1.0,1650822182727851.0,0
12,-2.0,0.0,-1.0,1.0,4.0,19.0,2.0,2.0,1650822182743032.0,0
13,-2.0,-1.0,-3.0,-3.0,-5.0,-8.0,-2.0,0.0,1650822182743032.0,0
14,0.0,1.0,-1.0,-4.0,-19.0,-17.0,-3.0,0.0,1650822182751015.0,0
15,-1.0,-1.0,-2.0,1.0,18.0,0.0,-1.0,-1.0,1650822182751015.0,0
16,-1.0,2.0,0.0,2.0,3.0,16.0,3.0,0.0,1650822182758992.0,0
17,0.0,0.0,1.0,1.0,-8.0,-5.0,0.0,1.0,1650822182758992.0,0
18,-5.0,-3.0,0.0,-1.0,8.0,4.0,0.0,-2.0,1650822182780908.0,0
19,5.0,-1.0,1.0,0.0,-2.0,-2.0,-2.0,-1.0,1650822182780908.0,0
20,1.0,-1.0,0.0,5.0,8.0,20.0,4.0,0.0,1650822182820857.0,0
21,-1.0,2.0,8.0,9.0,12.0,21.0,4.0,1.0,1650822182820857.0,0
22,1.0,0.0,-4.0,0.0,2.0,2.0,4.0,0.0,1650822182821866.0,0
23,1.0,-2.0,-1.0,-4.0,-5.0,-19.0,-5.0,-3.0,1650822182821866.0,0
24,-2.0,-1.0,-3.0,-6.0,-12.0,-12.0,-5.0,-3.0,1650822182822851.0,0
25,-2.0,-1.0,-3.0,-1.0,0.0,10.0,-1.0,-4.0,1650822182822851.0,0
26,1.0,1.0,2.0,3.0,1.0,-6.0,1.0,0.0,1650822182834847.0,0
27,-2.0,1.0,-1.0,0.0,5.0,0.0,0.0,1.0,1650822182834847.0,0
28,0.0,0.0,0.0,0.0,2.0,11.0,-1.0,0.0,1650822182835816.0,0
29,0.0,0.0,-3.0,-2.0,-1.0,-5.0,0.0,0.0,1650822182835816.0,0
30,0.0,0.0,2.0,1.0,9.0,12.0,1.0,-1.0,1650822182841801.0,0
31,-2.0,-2.0,1.0,1.0,-5.0,-3.0,-2.0,-3.0,1650822182841801.0,0
32,0.0,-3.0,0.0,-3.0,-12.0,-20.0,-4.0,-2.0,1650822182855829.0,0
33,-1.0,-1.0,-4.0,-6.0,-14.0,-11.0,-4.0,-1.0,1650822182855829.0,0
34,-3.0,0.0,3.0,3.0,0.0,2.0,-1.0,-3.0,1650822182862752.0,0
35,-2.0,0.0,0.0,2.0,15.0,23.0,6.0,1.0,1650822182862752.0,0
36,0.0,0.0,1.0,2.0,9.0,11.0,3.0,3.0,1650822182869791.0,0
37,-2.0,-2.0,-2.0,-2.0,-19.0,-24.0,-5.0,-1.0,1650822182869791.0,0
38,-2.0,-1.0,-2.0,-4.0,4.0,2.0,-4.0,-2.0,1650822182892922.0,0
39,-5.0,-2.0,3.0,1.0,-2.0,-5.0,-2.0,-1.0,1650822182892922.0,0
40,9.0,0.0,-2.0,1.0,2.0,1.0,1.0,0.0,1650822182893930.0,0
41,1.0,-1.0,-2.0,-2.0,-3.0,0.0,-1.0,0.0,1650822182893930.0,0
42,0.0,-1.0,-3.0,-5.0,-15.0,-22.0,-5.0,-1.0,1650822182907950.0,0
43,-1.0,-2.0,-2.0,-1.0,0.0,4.0,-2.0,0.0,1650822182907950.0,0
44,-2.0,1.0,0.0,2.0,16.0,20.0,1.0,-2.0,1650822182908882.0,0
45,1.0,-1.0,2.0,1.0,2.0,3.0,4.0,0.0,1650822182908882.0,0
46,1.0,-1.0,-3.0,-1.0,-7.0,3.0,2.0,1.0,1650822182930933.0,0
47,-1.0,1.0,-1.0,0.0,5.0,0.0,-1.0,0.0,1650822182930933.0,0
48,-3.0,-2.0,3.0,0.0,-11.0,-33.0,-6.0,-1.0,1650822182931906.0,0
49,-1.0,-1.0,0.0,-1.0,1.0,13.0,1.0,-1.0,1650822182931906.0,0
